pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y
418.970000,384.320000,385.980000,188.000000,410.630960,330.829714,403.785758,279.707425,410.030251,321.690412,408.320881,306.234530,407.409217,296.082562,406.503788,290.749142,405.026515,284.284713
416.280000,381.720000,389.890000,188.020000,408.988111,331.070857,403.375046,279.225139,408.092965,319.683155,407.865049,306.234530,405.130057,293.677511,405.420455,289.492170,404.731061,284.284713
414.870000,388.950000,385.870000,188.030000,408.577399,337.581715,402.827430,278.501710,408.434839,323.898396,406.953385,307.438884,405.471931,296.082562,405.026515,290.749142,402.958333,284.464280
414.020000,387.410000,382.920000,188.030000,406.113127,335.411429,399.678638,278.501710,406.725469,325.303476,404.560266,309.245416,403.420686,298.086772,402.958333,292.724385,401.973485,285.541685
413.510000,386.380000,388.960000,188.020000,408.577399,334.688000,403.785758,280.430853,407.067343,322.694041,405.927763,308.643239,405.471931,297.485509,404.731061,291.287845,403.844697,285.541685
413.730000,387.840000,397.940000,188.850000,410.630960,337.581715,408.577399,279.948567,409.688377,324.500573,410.258167,311.051948,409.802335,298.487613,409.261364,293.263087,409.064394,286.439523
414.230000,379.920000,398.930000,188.880000,410.904768,327.453714,408.988111,277.778282,411.739621,317.876623,410.600041,307.438884,409.802335,298.688034,409.753788,292.903952,409.064394,286.439523
415.690000,384.390000,394.890000,188.880000,411.726192,332.517714,407.755975,280.430853,411.739621,319.683155,410.941915,307.238159,409.802335,298.086772,409.261364,292.903952,408.867424,286.439523
416.810000,379.670000,387.000000,188.890000,408.577399,328.659428,402.827430,277.778282,408.320881,317.876623,407.865049,305.431627,406.497553,297.485509,405.420455,292.724385,404.041667,284.643848
416.520000,386.830000,381.870000,188.040000,408.029783,333.723429,400.089350,279.707425,407.409217,324.099121,404.902140,305.431627,404.104434,297.886351,403.549242,293.263087,401.185606,286.080388
410.200000,385.260000,381.890000,187.990000,403.101238,334.688000,400.363158,279.948567,402.964854,321.489687,402.850896,308.041062,401.711316,297.285088,400.988636,292.903952,400.299242,286.619090
408.730000,390.890000,381.890000,188.020000,402.416718,338.305143,399.541734,281.154282,402.850896,325.102750,402.395064,309.847593,401.027568,299.890560,400.988636,294.520060,400.200758,286.619090
408.110000,390.100000,382.920000,188.020000,404.470278,339.752001,400.089350,281.395425,403.876518,325.905653,404.218392,309.446142,403.078812,300.491823,402.465909,294.160925,401.185606,286.439523
412.600000,386.410000,383.950000,188.020000,406.386935,333.723429,402.142910,278.983996,407.067343,324.500573,405.130057,308.442513,405.130057,298.688034,403.844697,293.801790,403.746212,285.541685
416.680000,390.260000,383.800000,188.020000,411.041672,335.411429,403.785758,278.260567,410.144209,325.303476,408.548797,309.044690,408.434839,299.890560,407.390152,293.442655,405.912879,285.182550
417.610000,383.470000,383.930000,188.030000,408.851207,329.382857,403.238142,276.331424,408.320881,320.486058,407.865049,306.836707,404.104434,296.884246,404.829545,292.185682,404.337121,284.643848
417.100000,388.120000,381.920000,188.020000,408.440495,334.446857,401.732198,280.430853,409.118587,326.307104,405.927763,306.836707,406.041721,297.485509,404.238636,291.826547,403.746212,285.182550
417.010000,382.660000,378.970000,188.030000,405.702415,330.829714,399.678638,278.983996,405.244015,319.683155,404.218392,307.438884,402.053190,297.485509,401.579545,292.185682,400.890152,285.541685
414.150000,387.740000,381.950000,188.030000,404.744087,337.581715,400.089350,279.707425,404.902140,323.898396,404.560266,308.442513,402.964854,297.886351,402.170455,293.442655,400.890152,285.541685
407.660000,385.040000,383.960000,188.030000,400.773870,333.964572,399.952446,279.225139,400.913610,324.099121,401.711316,307.238159,400.571736,298.688034,400.397727,292.185682,399.412879,284.284713
410.350000,385.580000,378.970000,188.020000,406.523839,334.688000,400.089350,279.948567,403.876518,322.694041,402.509022,306.635981,402.053190,296.282983,401.776515,291.826547,400.791667,285.362118
411.530000,388.360000,374.930000,188.020000,405.291703,336.858286,398.309597,278.501710,404.902140,323.496944,402.850896,307.840336,401.711316,298.487613,400.594697,293.263087,399.314394,284.823415
413.490000,383.680000,378.850000,188.030000,405.291703,331.553143,399.541734,278.501710,405.244015,322.091864,403.876518,306.234530,402.736938,296.683825,402.170455,291.826547,401.087121,284.823415
413.960000,389.040000,380.950000,188.020000,406.523839,336.617143,401.321486,279.225139,406.383595,324.500573,404.446308,308.041062,403.762560,297.886351,403.056818,293.263087,402.268939,283.925578
411.900000,382.680000,377.880000,188.020000,402.827430,332.517714,396.666749,278.260567,403.990476,320.887509,401.141526,308.442513,400.913610,298.086772,399.511364,291.826547,398.700000,283.950000
409.240000,387.180000,374.960000,188.020000,403.511950,338.064000,395.982229,278.501710,402.662879,324.328262,400.685694,309.245416,400.343820,298.688034,398.821970,292.365250,397.935606,284.823415
406.640000,379.930000,375.840000,188.030000,400.636966,328.177142,394.613189,278.501710,398.976324,318.478800,398.976324,306.234530,397.608828,298.487613,396.458333,291.467412,395.768939,285.002983
403.980000,380.140000,378.800000,188.030000,399.815542,325.765714,395.160805,279.225139,399.090282,318.679526,398.748408,306.234530,397.950702,296.884246,397.344697,291.467412,396.458333,284.823415
402.110000,378.060000,378.900000,188.020000,398.172693,326.489142,393.381052,277.778282,397.494870,316.872994,396.925080,304.227272,395.785499,296.082562,395.670455,291.467412,394.882576,284.464280
403.790000,379.400000,375.950000,188.020000,397.351269,326.730285,392.696532,279.707425,396.469247,316.070091,395.671541,303.825821,395.443625,294.278774,394.488636,291.108277,394.094697,284.823415
405.900000,381.520000,377.930000,188.020000,398.720309,330.106285,395.023901,278.501710,398.406534,316.872994,397.608828,303.625095,395.899457,295.481300,395.375000,290.210440,394.882576,286.080388
404.730000,377.590000,382.820000,188.030000,398.720309,325.283428,395.160805,278.501710,397.494870,316.672269,397.380912,303.223644,396.811122,293.276669,396.458333,290.030872,396.162879,284.464280
403.930000,383.830000,387.820000,188.030000,398.720309,331.794286,397.077461,280.430853,398.748408,319.281703,397.608828,306.635981,397.266954,293.276669,396.852273,290.569575,396.950758,285.002983
405.660000,379.010000,394.930000,188.840000,401.595294,326.730285,399.267925,277.778282,402.509022,318.478800,402.395064,307.238159,402.964854,293.877932,402.071970,289.671738,402.564394,284.284713
411.870000,385.320000,399.920000,188.880000,408.166687,332.276571,403.648854,277.778282,408.662755,323.496944,408.206923,309.847593,406.725469,294.479195,405.912879,289.133035,406.799242,284.643848
419.660000,379.920000,402.900000,188.880000,414.327368,326.489142,406.660743,280.430853,414.246698,318.679526,412.081495,308.442513,411.511705,296.884246,410.344697,290.030872,410.837121,284.464280
425.840000,383.810000,409.010000,188.900000,419.119009,331.553143,414.053560,279.225139,418.349186,317.876623,418.121270,309.446142,417.437522,299.690139,416.549242,294.520060,415.662879,285.002983
428.800000,379.870000,418.000000,188.890000,422.130898,327.212571,418.982105,282.118853,422.337717,318.077349,421.881885,308.442513,421.198136,298.688034,420.094697,294.520060,420.587121,287.157793
432.420000,381.860000,418.960000,189.850000,424.595171,330.347428,420.077338,282.118853,424.047087,318.077349,424.275003,307.238159,423.249381,301.093085,421.867424,293.801790,421.571970,287.157793
431.490000,385.850000,417.010000,189.900000,425.005883,333.241143,418.571393,279.225139,424.047087,320.285332,423.363339,307.238159,423.135423,300.892664,421.867424,295.058762,420.981061,287.157793
436.730000,379.920000,420.000000,189.890000,430.618948,326.730285,423.773746,279.707425,429.972903,316.872994,430.200820,304.227272,427.351869,296.282983,426.397727,292.185682,426.003788,285.900820
442.040000,383.430000,419.990000,189.880000,436.368917,328.900571,430.892756,278.983996,437.494132,318.077349,435.670804,308.442513,433.733518,298.487613,432.503788,293.263087,432.208333,285.182550
447.170000,377.540000,415.970000,188.890000,440.476038,325.042285,433.630836,279.948567,438.861629,317.475172,438.405797,305.431627,437.266216,297.285088,435.852273,291.467412,434.571970,283.386875
449.850000,380.950000,415.960000,188.860000,443.077214,327.936000,434.999877,279.707425,441.596621,318.077349,441.026831,307.238159,440.001209,298.086772,438.708333,292.365250,437.526515,286.439523
450.440000,376.980000,421.930000,189.880000,442.529598,323.595428,434.999877,279.225139,441.938495,314.865737,440.115167,305.431627,439.659335,297.886351,438.215909,293.263087,437.428030,285.002983
452.520000,380.150000,428.950000,189.900000,446.636719,325.283428,440.612942,280.430853,446.382857,314.263560,444.559529,306.033804,443.647865,298.688034,442.943182,293.981357,440.973485,285.541685
453.590000,380.380000,427.010000,189.880000,445.815295,325.765714,438.970093,278.983996,446.040983,317.274446,444.217655,304.829450,443.761823,298.688034,442.352273,293.263087,440.973485,285.002983
451.050000,378.570000,421.970000,189.890000,443.898638,325.042285,438.148669,279.707425,444.331613,315.066463,442.736201,304.427998,442.394327,297.485509,441.465909,293.801790,439.890152,285.541685
449.720000,384.290000,421.960000,189.880000,444.720063,328.900571,438.285573,279.707425,444.331613,319.080978,442.736201,309.245416,442.280369,301.093085,440.875000,295.058762,439.594697,286.439523
454.680000,379.130000,425.020000,189.880000,447.458143,324.318856,442.392694,279.948567,445.699109,314.865737,445.585151,305.632353,444.445571,298.487613,443.435606,293.801790,442.549242,286.439523
454.900000,383.260000,427.980000,189.880000,449.922416,328.900571,443.214118,279.707425,449.459724,317.876623,448.889934,306.836707,447.180564,298.688034,446.390152,295.058762,445.503788,285.541685
451.410000,377.900000,431.930000,189.890000,445.541487,325.042285,441.981982,279.707425,445.243277,314.464285,444.787445,306.234530,443.761823,298.487613,443.534091,293.442655,442.450758,285.900820
452.370000,381.550000,434.910000,189.900000,448.005759,327.212571,443.077214,279.225139,446.952648,315.066463,446.496815,306.033804,445.699109,297.285088,444.125000,292.185682,444.810000,286.010000
454.590000,379.300000,433.910000,189.900000,448.416471,323.113142,443.214118,279.225139,447.978270,314.464285,446.838690,304.227272,446.382857,296.082562,445.011364,292.365250,444.080000,285.990000
453.790000,378.140000,433.020000,189.890000,448.279567,324.559999,442.803406,281.154282,448.092228,313.661382,445.585151,302.621466,445.357235,296.683825,444.420455,291.467412,443.880000,286.000000
451.860000,382.640000,436.000000,189.890000,445.130775,330.106285,440.612942,280.671996,445.357235,316.270817,443.761823,307.840336,442.964117,299.289297,442.647727,293.801790,442.253788,286.080388
454.480000,378.960000,435.940000,189.890000,447.458143,326.006857,441.434366,279.225139,446.724732,314.464285,446.610773,306.635981,445.015361,297.886351,443.829545,291.826547,441.760000,285.990000
457.060000,383.250000,434.960000,189.890000,450.743840,326.489142,445.952199,279.948567,451.852842,318.077349,449.687640,306.836707,448.206186,298.086772,448.458333,293.263087,446.390152,286.080388
457.610000,376.800000,436.020000,189.890000,451.291456,322.389713,446.089103,280.430853,450.371388,314.464285,449.573682,307.438884,448.548060,299.289297,447.375000,292.185682,447.410000,286.010000
457.250000,380.840000,435.970000,189.890000,452.934304,325.283428,447.184335,280.430853,452.536590,316.872994,450.599304,309.044690,450.485346,297.285088,449.344697,292.903952,449.049242,285.002983
456.790000,375.690000,435.010000,189.890000,450.333128,322.389713,445.267679,280.430853,450.827220,314.464285,449.003892,305.632353,448.434102,297.886351,446.685606,291.467412,446.094697,285.541685
459.050000,377.020000,435.970000,189.890000,453.345016,319.495999,446.499815,281.395425,451.510968,313.059205,450.599304,305.030175,449.915556,297.285088,448.261364,292.185682,446.870000,285.980000
460.750000,378.240000,437.950000,189.900000,453.755728,322.871999,448.005759,279.948567,452.536590,313.661382,452.650548,305.030175,450.827220,296.884246,450.231061,291.826547,448.910000,286.010000
459.370000,378.480000,439.010000,189.890000,455.261673,322.389713,448.827183,279.948567,454.929708,312.055576,453.676170,305.030175,452.878464,296.082562,451.708333,290.928710,450.350000,286.010000
457.630000,383.710000,431.980000,189.890000,454.166440,327.936000,447.731951,279.225139,453.220338,317.475172,452.080758,308.041062,451.169094,297.485509,450.034091,291.826547,448.359848,286.619090
458.680000,378.330000,418.940000,188.890000,452.797400,323.595428,441.434366,279.225139,447.636396,313.661382,446.268899,305.632353,445.813067,296.884246,444.617424,293.442655,442.746212,285.900820
453.830000,383.430000,410.950000,188.870000,446.362911,330.347428,432.946316,279.948567,442.508285,315.066463,440.457041,307.238159,438.861629,298.086772,438.117424,293.981357,435.170000,285.940000
443.280000,378.680000,410.930000,188.900000,432.809412,327.453714,426.648731,278.501710,431.682274,315.668640,430.884568,306.635981,430.428736,299.289297,429.647727,293.801790,427.776515,286.619090
436.900000,381.410000,410.880000,188.900000,428.154675,327.453714,423.363034,278.983996,428.947281,317.475172,426.782079,307.238159,426.554163,299.690139,425.708333,293.981357,424.723485,287.516928
433.180000,377.010000,409.980000,188.900000,426.511827,322.148571,421.446378,282.601139,425.528541,312.457028,424.275003,305.030175,424.502919,297.285088,423.640152,293.801790,422.458333,287.696495
429.510000,372.090000,414.950000,188.890000,423.636842,318.772570,418.982105,281.154282,422.337717,308.041062,421.995843,301.417112,421.881885,295.481300,421.276515,290.749142,420.685606,286.619090
424.910000,375.800000,418.920000,188.890000,419.529722,319.495999,418.023777,280.430853,421.653968,310.249045,420.286472,302.621466,420.172514,297.285088,419.897727,291.826547,419.405303,287.696495
423.980000,368.640000,422.000000,188.890000,419.940434,317.084570,420.488050,279.707425,419.716682,306.435256,419.260850,299.008403,419.374808,294.880037,419.306818,290.928710,419.405303,285.182550
422.680000,374.920000,425.880000,188.910000,420.898762,319.254856,418.434489,281.877710,420.286472,308.041062,420.172514,300.814935,419.716682,295.080458,419.897727,290.210440,419.503788,286.439523
420.360000,373.750000,423.980000,189.850000,416.791641,318.531427,415.970217,280.430853,417.323564,306.234530,416.753774,298.205500,416.981690,293.877932,416.549242,290.569575,415.859848,285.182550
418.550000,378.800000,423.980000,189.900000,417.065449,322.148571,415.833313,278.501710,416.867732,308.241787,417.779396,300.614209,417.779396,293.677511,416.844697,289.492170,416.060000,284.970000
417.780000,382.850000,426.950000,189.880000,417.613065,329.624000,417.065449,281.395425,418.007312,313.661382,417.209606,302.420741,417.665438,296.082562,417.731061,289.671738,417.435606,285.002983
418.250000,380.060000,426.990000,189.880000,419.255913,323.836571,419.119009,280.430853,419.602724,311.854851,418.235228,301.216386,418.463144,295.080458,418.617424,290.210440,418.518939,284.284713
418.310000,383.110000,426.950000,189.890000,420.761858,330.829714,420.351146,279.948567,421.312094,316.672269,421.540010,304.427998,421.767927,298.086772,421.079545,293.801790,420.390152,287.696495
424.560000,375.200000,425.930000,189.890000,426.238019,319.495999,424.047554,280.430853,425.186667,311.453399,424.388961,303.223644,424.161045,297.485509,424.526515,292.724385,424.231061,287.157793
429.200000,374.880000,425.960000,189.890000,428.154675,320.942856,428.017771,281.877710,429.972903,310.249045,427.351869,303.022918,428.947281,296.683825,429.056818,292.903952,428.071970,288.235198
430.960000,369.710000,427.920000,189.890000,427.470155,318.049142,425.964211,279.225139,427.921659,306.836707,427.465827,299.409854,427.351869,295.080458,427.185606,291.826547,427.087121,286.978225
433.280000,369.910000,425.020000,189.880000,429.523715,317.084570,426.101115,280.671996,429.972903,306.836707,428.149575,301.216386,427.579785,295.080458,427.776515,291.287845,426.791667,285.900820
436.310000,377.020000,423.940000,189.890000,431.851084,324.318856,428.565387,279.948567,430.314778,309.446142,430.428736,302.420741,430.656652,297.285088,429.844697,292.185682,428.367424,286.080388
437.880000,374.470000,427.010000,189.880000,434.041548,320.701713,430.482044,279.707425,433.619560,309.446142,432.935812,303.223644,432.479980,297.285088,432.208333,291.467412,431.200000,285.980000
439.510000,381.950000,429.010000,189.880000,436.505821,327.212571,432.672508,282.118853,435.784762,310.249045,434.303308,302.621466,433.847476,296.884246,433.784091,292.903952,433.090000,286.020000
441.320000,378.250000,423.940000,189.900000,436.505821,325.283428,431.851084,281.877710,434.987056,313.661382,434.303308,306.234530,434.075392,297.886351,432.799242,292.903952,432.109848,285.182550
441.970000,381.800000,418.920000,189.900000,437.327245,327.212571,431.029660,280.671996,437.038300,314.865737,435.328930,307.840336,434.417266,299.088876,433.685606,293.263087,432.996212,286.978225
442.970000,375.600000,419.990000,189.890000,436.779629,320.219428,432.672508,280.430853,436.810384,313.059205,436.924342,306.836707,436.582468,299.690139,435.261364,293.981357,434.280000,287.010000
443.210000,371.630000,418.940000,189.900000,436.916533,317.084570,432.124892,279.707425,435.442888,308.041062,435.214972,301.417112,434.873098,296.082562,433.981061,291.826547,432.690000,286.950000
441.890000,371.570000,412.910000,188.910000,434.726069,317.325713,430.071332,279.948567,434.075392,308.643239,433.163728,301.417112,432.479980,296.082562,431.912879,291.467412,430.928030,285.900820
440.710000,366.950000,402.910000,188.870000,430.618948,313.467427,422.404706,278.983996,428.833323,304.026547,428.491449,298.205500,427.351869,293.677511,426.299242,289.133035,425.905303,283.746010
433.080000,378.100000,390.970000,188.890000,422.952322,323.595428,414.601177,278.501710,422.451675,311.453399,421.198136,304.829450,420.400430,296.884246,418.420455,292.724385,416.450758,286.080388
419.860000,376.130000,386.840000,188.900000,410.630960,322.871999,406.386935,279.225139,411.055873,310.650496,410.713999,304.427998,409.916293,296.082562,409.261364,290.749142,408.473485,285.182550
413.770000,382.930000,383.940000,188.900000,406.797647,327.212571,403.785758,278.260567,407.067343,314.464285,406.953385,306.635981,406.383595,299.289297,405.420455,293.442655,405.620000,285.000000
409.690000,382.160000,380.900000,188.040000,402.690526,327.936000,400.500062,278.260567,403.876518,318.077349,403.762560,309.446142,402.622980,299.890560,402.071970,293.801790,402.750000,285.000000
399.810000,381.060000,374.880000,187.990000,395.023901,329.624000,393.244148,278.260567,395.671541,315.467914,395.215709,308.643239,395.557583,300.892664,394.981061,293.442655,393.799242,285.362118
391.640000,383.840000,365.910000,188.000000,388.452507,329.382857,383.250154,276.331424,387.808438,319.080978,387.124690,310.249045,387.010732,303.498136,386.215909,296.136167,385.010000,285.010000
387.540000,375.510000,359.900000,187.980000,381.744210,320.219428,377.089473,275.366853,380.059293,308.241787,380.173252,301.818563,379.717419,294.479195,378.534091,289.671738,378.337121,282.309471
382.780000,377.930000,357.980000,187.980000,374.762105,325.283428,369.833560,276.813710,373.905561,311.252674,373.335771,302.420741,372.538065,294.479195,371.344697,288.594333,371.246212,282.848173
370.860000,368.980000,356.940000,187.980000,362.166934,315.878856,360.387182,275.366853,362.281843,305.833078,361.370179,299.610580,360.230599,293.276669,360.708333,288.055630,361.003788,283.386875
363.020000,371.220000,354.970000,187.970000,355.458637,320.942856,355.732445,274.643424,356.697901,304.026547,355.558321,295.796791,355.558321,292.474986,355.390152,287.516928,355.587121,282.309471
359.410000,371.430000,356.980000,187.980000,352.172940,319.495999,355.732445,278.260567,353.962908,306.435256,353.848950,296.599694,354.418740,291.472881,354.799242,286.439523,355.390152,282.309471
350.830000,374.160000,357.000000,187.980000,349.434860,321.425142,351.762228,277.778282,349.860420,308.041062,351.113958,298.406226,351.113958,291.873723,350.662879,286.978225,351.450758,283.207308
345.030000,383.620000,346.980000,187.990000,342.452754,330.347428,343.000370,277.054853,344.390435,317.675897,344.048561,306.836707,344.162519,299.088876,343.670455,292.185682,343.178030,283.746010
349.760000,379.120000,341.040000,187.140000,343.137274,326.489142,343.000370,276.090281,344.846267,313.460657,343.934603,303.022918,342.111275,296.082562,342.981061,292.365250,343.178030,285.900820
347.330000,385.240000,345.950000,187.080000,343.547986,330.106285,345.190835,277.778282,343.478771,317.876623,344.732309,308.041062,345.188141,299.890560,344.261364,292.724385,344.753788,285.900820
341.760000,382.720000,351.060000,187.100000,338.345633,326.006857,341.768234,277.054853,340.287947,315.267188,340.971695,306.836707,340.743779,299.289297,341.799242,292.185682,342.291667,284.823415
337.060000,381.420000,352.050000,187.950000,335.744457,328.659428,340.262290,276.813710,337.325038,315.467914,337.097122,304.227272,338.008786,296.884246,338.943182,290.569575,339.140152,283.207308
335.040000,379.420000,349.940000,187.990000,331.774240,324.559999,336.428977,278.501710,335.615668,313.059205,335.159836,303.825821,335.843584,296.683825,335.988636,289.492170,336.390000,283.000000
336.380000,372.200000,349.940000,187.960000,335.059937,315.637713,336.565881,277.537139,336.641290,307.438884,337.438996,298.406226,336.641290,293.076248,337.465909,288.953468,337.071970,282.309471
336.670000,371.820000,353.040000,187.970000,336.292073,319.254856,339.714674,278.260567,336.641290,307.639610,337.894828,300.012032,338.692535,294.880037,339.534091,289.671738,340.410000,281.980000
329.730000,364.110000,354.030000,187.960000,332.184952,312.261713,336.428977,276.331424,333.564424,303.825821,333.450466,296.599694,334.020256,293.076248,335.594697,286.798658,336.481061,281.591201
333.980000,371.520000,352.000000,187.970000,334.923033,317.084570,338.482537,277.054853,337.211080,307.639610,337.552954,299.610580,338.350660,294.278774,338.647727,289.671738,338.450758,282.668606
339.440000,375.000000,351.070000,187.970000,340.399194,319.495999,343.137274,276.331424,341.313569,308.643239,342.339191,300.614209,342.453149,293.877932,342.390152,288.414765,342.981061,282.129903
341.440000,378.430000,351.040000,187.970000,339.167057,322.871999,341.905138,276.090281,340.743779,310.650496,341.541485,303.625095,341.541485,297.285088,342.094697,291.287845,342.094697,283.925578
341.960000,382.930000,351.090000,187.970000,339.577770,329.382857,340.262290,273.919996,339.946073,317.876623,340.287947,306.234530,339.376283,298.688034,339.238636,291.826547,340.223485,283.925578
343.690000,377.710000,355.940000,187.980000,342.315850,324.318856,343.137274,276.331424,343.478771,313.661382,342.908981,304.427998,343.250855,297.485509,343.867424,291.826547,344.230000,284.000000
346.950000,383.650000,361.920000,187.970000,345.601547,330.829714,348.476531,276.813710,345.530015,317.274446,346.441679,306.836707,346.897512,298.688034,347.215909,291.826547,348.003788,283.746010
348.110000,374.420000,363.940000,187.980000,346.149163,321.425142,348.750339,274.643424,346.897512,313.661382,348.834798,303.625095,348.948756,297.285088,349.579545,290.749142,350.070000,284.010000
352.130000,375.080000,367.950000,187.980000,351.488420,320.942856,354.911021,278.501710,354.760614,308.843965,353.848950,302.420741,353.507076,296.683825,353.715909,291.646980,354.080000,284.000000
359.780000,367.420000,369.880000,188.000000,355.595541,315.637713,361.619318,276.090281,357.723523,307.037433,359.432893,300.012032,359.546851,293.276669,359.625000,287.516928,360.314394,281.232066
362.250000,365.860000,362.920000,187.990000,360.524086,309.126855,361.619318,274.884567,360.800389,302.822192,360.458515,295.997517,361.028305,291.272460,361.299242,286.259955,361.791667,279.615958
364.240000,370.840000,358.930000,187.980000,361.619318,317.325713,360.660990,278.501710,361.826011,304.628724,361.484137,297.001146,360.002683,292.474986,360.511364,287.876063,360.117424,283.207308
364.690000,367.710000,361.020000,187.980000,360.387182,314.190856,360.660990,277.778282,361.484137,303.825821,361.484137,297.804048,361.028305,293.276669,361.003788,287.876063,360.708333,282.668606
365.960000,377.940000,364.000000,187.980000,363.809782,324.559999,364.768111,277.778282,362.623717,314.062834,363.079549,304.427998,363.079549,295.681720,363.367424,288.594333,363.980000,283.010000
365.160000,373.490000,363.950000,187.980000,360.797894,317.325713,364.083590,276.090281,361.598095,309.446142,362.053927,303.022918,362.281843,296.082562,363.465909,289.671738,363.850000,282.980000
364.880000,377.790000,363.970000,187.980000,362.166934,321.666285,363.262166,279.225139,362.623717,312.858479,363.877256,305.030175,363.307465,297.886351,364.056818,291.287845,364.020000,283.010000
366.940000,376.700000,368.910000,187.990000,368.327615,319.254856,369.696656,278.260567,367.637870,310.449771,367.979744,303.223644,367.523912,296.884246,368.390152,292.185682,368.960000,282.990000
368.210000,375.050000,371.950000,188.000000,369.012135,319.978285,369.696656,275.366853,370.030988,309.847593,370.714736,301.818563,370.258904,295.080458,370.458333,289.492170,372.080000,282.990000
370.020000,373.710000,366.940000,187.990000,368.190711,319.254856,368.464519,276.813710,368.093702,309.245416,368.663492,300.012032,367.751828,293.677511,367.602273,288.414765,366.970000,283.020000
377.960000,366.980000,358.020000,187.980000,371.065696,314.431999,369.012135,276.813710,370.828694,304.628724,370.372862,297.804048,369.575156,291.272460,368.981061,285.362118,368.981061,280.693363
380.890000,373.890000,355.930000,187.980000,372.297832,319.254856,369.422848,277.054853,372.082233,312.457028,372.082233,300.814935,371.284526,294.479195,370.753788,287.876063,369.867424,281.770768
373.010000,370.300000,357.920000,187.980000,367.506191,315.637713,368.053807,276.813710,367.295996,308.643239,367.182038,301.417112,367.409954,294.278774,367.503788,286.798658,367.208333,281.232066
375.760000,375.930000,356.020000,187.980000,369.559752,322.871999,367.643095,279.225139,369.461198,311.854851,368.891408,303.223644,368.451705,295.641611,367.799242,288.953468,368.291667,283.386875
379.820000,372.800000,355.910000,187.970000,372.845448,322.389713,368.601423,277.537139,371.740358,314.062834,371.398484,303.022918,370.556818,296.854437,370.261364,290.030872,369.178030,283.925578
382.220000,370.940000,355.920000,187.970000,373.940680,318.049142,372.571640,276.813710,373.563687,311.654125,373.449729,304.427998,373.412879,297.931842,373.117424,291.287845,372.526515,283.207308
383.740000,375.070000,353.070000,187.980000,376.815665,325.283428,373.940680,277.537139,375.956805,314.665011,375.728889,306.635981,375.776515,299.188814,374.890152,292.724385,374.890152,284.464280
384.890000,367.430000,357.910000,187.980000,375.994241,317.084570,373.940680,276.331424,377.666175,307.639610,377.210343,300.614209,376.761364,295.238330,376.071970,289.492170,375.382576,283.207308
385.950000,371.990000,363.900000,187.980000,379.827554,321.666285,378.458513,276.331424,379.945335,309.847593,380.173252,301.417112,379.912879,295.777032,379.715909,288.953468,379.026515,282.848173
386.560000,365.910000,364.880000,187.990000,381.333498,314.190856,377.500185,274.884567,380.287210,306.435256,379.945335,298.205500,379.420455,291.467412,378.534091,285.900820,379.870000,282.930000
387.490000,370.910000,365.020000,187.980000,381.470402,320.701713,379.279937,279.225139,382.110538,311.654125,380.629084,302.621466,380.306818,294.160925,380.011364,287.516928,380.550000,283.040000
388.900000,372.300000,367.020000,187.990000,383.797770,319.978285,381.196594,278.260567,383.364076,310.449771,384.275740,301.818563,383.753788,294.340492,383.458333,288.414765,383.040000,283.010000
390.690000,373.960000,367.920000,188.000000,386.672755,320.219428,384.071578,276.331424,386.554900,311.051948,385.415320,303.022918,385.625000,295.238330,385.526515,289.671738,383.780000,283.010000
391.610000,378.280000,364.930000,187.990000,386.809659,326.730285,382.565634,277.537139,385.529278,316.471543,385.301362,303.825821,384.640152,296.854437,383.753788,290.569575,383.458333,281.770768
387.780000,374.410000,362.930000,187.990000,383.387058,322.148571,379.690650,277.778282,381.996580,314.263560,382.338454,304.829450,381.784091,296.315735,381.685606,290.030872,380.880000,281.930000
388.290000,381.390000,362.970000,187.980000,382.702538,328.900571,377.910897,277.054853,382.452412,316.471543,382.908244,309.245416,381.784091,300.804922,380.799242,292.365250,380.208333,283.746010
391.990000,373.240000,358.970000,187.990000,383.523962,322.871999,380.101362,278.983996,383.136160,314.263560,383.022202,303.022918,382.375000,296.854437,381.390152,291.108277,380.700758,283.746010
390.720000,376.900000,345.980000,187.990000,380.101362,324.318856,371.887120,278.501710,378.008049,316.070091,376.412637,307.840336,376.071970,300.625354,375.284091,294.520060,373.800000,284.400000
379.390000,370.310000,332.980000,187.130000,366.274055,320.942856,359.976470,276.813710,366.042458,314.263560,364.105172,305.632353,363.662879,297.572707,362.579545,292.185682,362.730000,284.620000
375.400000,371.940000,332.990000,187.070000,366.547863,325.283428,358.196717,276.090281,362.167885,312.256302,361.484137,305.632353,361.299242,297.034004,359.625000,291.287845,358.049242,284.284713
371.300000,372.890000,338.960000,187.090000,362.440742,326.006857,357.786005,276.331424,360.800389,312.457028,360.002683,306.033804,359.329545,297.931842,359.526515,291.646980,358.541667,283.386875
365.640000,370.470000,338.960000,187.100000,360.934798,319.254856,359.565758,277.054853,359.546851,311.051948,358.977061,301.417112,359.329545,295.238330,359.821970,290.569575,359.020000,282.980000
